dataset	tissue	stage	percentile	value	unit	n_genes
E-MTAB-6814	forebrain	adolescent	0	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	1	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	2	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	3	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	4	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	5	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	6	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	7	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	8	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	9	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	10	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	11	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	12	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	13	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	14	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	15	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	16	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	17	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	18	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	19	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	20	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	21	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	22	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	23	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	24	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	25	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	26	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	27	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	28	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	29	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	30	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	31	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	32	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	33	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	34	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	35	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	36	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	37	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	38	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	39	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	40	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	41	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	42	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	43	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	44	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	45	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	46	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	47	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	48	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	49	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	50	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	51	0.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	52	0.1	tpm	58735
E-MTAB-6814	forebrain	adolescent	53	0.1	tpm	58735
E-MTAB-6814	forebrain	adolescent	54	0.1	tpm	58735
E-MTAB-6814	forebrain	adolescent	55	0.1	tpm	58735
E-MTAB-6814	forebrain	adolescent	56	0.1	tpm	58735
E-MTAB-6814	forebrain	adolescent	57	0.2	tpm	58735
E-MTAB-6814	forebrain	adolescent	58	0.2	tpm	58735
E-MTAB-6814	forebrain	adolescent	59	0.2	tpm	58735
E-MTAB-6814	forebrain	adolescent	60	0.2	tpm	58735
E-MTAB-6814	forebrain	adolescent	61	0.3	tpm	58735
E-MTAB-6814	forebrain	adolescent	62	0.3	tpm	58735
E-MTAB-6814	forebrain	adolescent	63	0.4	tpm	58735
E-MTAB-6814	forebrain	adolescent	64	0.4	tpm	58735
E-MTAB-6814	forebrain	adolescent	65	0.5	tpm	58735
E-MTAB-6814	forebrain	adolescent	66	0.5	tpm	58735
E-MTAB-6814	forebrain	adolescent	67	0.6	tpm	58735
E-MTAB-6814	forebrain	adolescent	68	0.7	tpm	58735
E-MTAB-6814	forebrain	adolescent	69	0.8	tpm	58735
E-MTAB-6814	forebrain	adolescent	70	0.9	tpm	58735
E-MTAB-6814	forebrain	adolescent	71	1.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	72	1.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	73	1.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	74	2.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	75	2.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	76	2.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	77	3.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	78	3.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	79	4.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	80	4.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	81	5.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	82	5.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	83	6.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	84	7.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	85	8.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	86	9.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	87	10.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	88	12.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	89	13.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	90	15.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	91	18.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	92	21.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	93	24.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	94	28.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	95	34.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	96	42.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	97	56.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	98	79.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	99	141.0	tpm	58735
E-MTAB-6814	forebrain	adolescent	100	73697.0	tpm	58735
E-MTAB-6814	forebrain	elderly	0	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	1	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	2	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	3	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	4	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	5	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	6	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	7	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	8	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	9	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	10	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	11	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	12	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	13	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	14	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	15	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	16	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	17	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	18	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	19	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	20	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	21	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	22	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	23	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	24	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	25	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	26	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	27	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	28	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	29	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	30	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	31	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	32	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	33	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	34	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	35	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	36	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	37	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	38	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	39	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	40	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	41	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	42	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	43	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	44	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	45	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	46	0.0	tpm	58735
E-MTAB-6814	forebrain	elderly	47	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	48	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	49	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	50	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	51	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	52	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	53	0.1	tpm	58735
E-MTAB-6814	forebrain	elderly	54	0.2	tpm	58735
E-MTAB-6814	forebrain	elderly	55	0.2	tpm	58735
E-MTAB-6814	forebrain	elderly	56	0.2	tpm	58735
E-MTAB-6814	forebrain	elderly	57	0.2	tpm	58735
E-MTAB-6814	forebrain	elderly	58	0.3	tpm	58735
E-MTAB-6814	forebrain	elderly	59	0.3	tpm	58735
E-MTAB-6814	forebrain	elderly	60	0.3	tpm	58735
E-MTAB-6814	forebrain	elderly	61	0.4	tpm	58735
E-MTAB-6814	forebrain	elderly	62	0.4	tpm	58735
E-MTAB-6814	forebrain	elderly	63	0.5	tpm	58735
E-MTAB-6814	forebrain	elderly	64	0.6	tpm	58735
E-MTAB-6814	forebrain	elderly	65	0.6	tpm	58735
E-MTAB-6814	forebrain	elderly	66	0.7	tpm	58735
E-MTAB-6814	forebrain	elderly	67	0.8	tpm	58735
E-MTAB-6814	forebrain	elderly	68	0.9	tpm	58735
E-MTAB-6814	forebrain	elderly	69	1.0	tpm	58735
E-MTAB-6814	forebrain	elderly	70	1.0	tpm	58735
E-MTAB-6814	forebrain	elderly	71	1.0	tpm	58735
E-MTAB-6814	forebrain	elderly	72	2.0	tpm	58735
E-MTAB-6814	forebrain	elderly	73	2.0	tpm	58735
E-MTAB-6814	forebrain	elderly	74	2.0	tpm	58735
E-MTAB-6814	forebrain	elderly	75	2.0	tpm	58735
E-MTAB-6814	forebrain	elderly	76	3.0	tpm	58735
E-MTAB-6814	forebrain	elderly	77	3.0	tpm	58735
E-MTAB-6814	forebrain	elderly	78	4.0	tpm	58735
E-MTAB-6814	forebrain	elderly	79	4.0	tpm	58735
E-MTAB-6814	forebrain	elderly	80	5.0	tpm	58735
E-MTAB-6814	forebrain	elderly	81	6.0	tpm	58735
E-MTAB-6814	forebrain	elderly	82	6.0	tpm	58735
E-MTAB-6814	forebrain	elderly	83	7.0	tpm	58735
E-MTAB-6814	forebrain	elderly	84	8.0	tpm	58735
E-MTAB-6814	forebrain	elderly	85	9.0	tpm	58735
E-MTAB-6814	forebrain	elderly	86	11.0	tpm	58735
E-MTAB-6814	forebrain	elderly	87	12.0	tpm	58735
E-MTAB-6814	forebrain	elderly	88	14.0	tpm	58735
E-MTAB-6814	forebrain	elderly	89	16.0	tpm	58735
E-MTAB-6814	forebrain	elderly	90	18.0	tpm	58735
E-MTAB-6814	forebrain	elderly	91	21.0	tpm	58735
E-MTAB-6814	forebrain	elderly	92	25.0	tpm	58735
E-MTAB-6814	forebrain	elderly	93	29.0	tpm	58735
E-MTAB-6814	forebrain	elderly	94	34.0	tpm	58735
E-MTAB-6814	forebrain	elderly	95	42.0	tpm	58735
E-MTAB-6814	forebrain	elderly	96	52.0	tpm	58735
E-MTAB-6814	forebrain	elderly	97	69.0	tpm	58735
E-MTAB-6814	forebrain	elderly	98	100.0	tpm	58735
E-MTAB-6814	forebrain	elderly	99	174.0	tpm	58735
E-MTAB-6814	forebrain	elderly	100	58216.0	tpm	58735
E-MTAB-6814	forebrain	infant	0	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	1	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	2	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	3	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	4	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	5	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	6	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	7	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	8	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	9	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	10	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	11	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	12	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	13	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	14	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	15	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	16	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	17	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	18	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	19	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	20	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	21	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	22	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	23	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	24	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	25	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	26	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	27	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	28	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	29	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	30	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	31	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	32	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	33	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	34	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	35	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	36	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	37	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	38	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	39	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	40	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	41	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	42	0.0	tpm	58735
E-MTAB-6814	forebrain	infant	43	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	44	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	45	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	46	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	47	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	48	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	49	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	50	0.1	tpm	58735
E-MTAB-6814	forebrain	infant	51	0.2	tpm	58735
E-MTAB-6814	forebrain	infant	52	0.2	tpm	58735
E-MTAB-6814	forebrain	infant	53	0.2	tpm	58735
E-MTAB-6814	forebrain	infant	54	0.2	tpm	58735
E-MTAB-6814	forebrain	infant	55	0.3	tpm	58735
E-MTAB-6814	forebrain	infant	56	0.3	tpm	58735
E-MTAB-6814	forebrain	infant	57	0.3	tpm	58735
E-MTAB-6814	forebrain	infant	58	0.4	tpm	58735
E-MTAB-6814	forebrain	infant	59	0.4	tpm	58735
E-MTAB-6814	forebrain	infant	60	0.5	tpm	58735
E-MTAB-6814	forebrain	infant	61	0.5	tpm	58735
E-MTAB-6814	forebrain	infant	62	0.6	tpm	58735
E-MTAB-6814	forebrain	infant	63	0.6	tpm	58735
E-MTAB-6814	forebrain	infant	64	0.7	tpm	58735
E-MTAB-6814	forebrain	infant	65	0.8	tpm	58735
E-MTAB-6814	forebrain	infant	66	0.9	tpm	58735
E-MTAB-6814	forebrain	infant	67	1.0	tpm	58735
E-MTAB-6814	forebrain	infant	68	1.0	tpm	58735
E-MTAB-6814	forebrain	infant	69	1.0	tpm	58735
E-MTAB-6814	forebrain	infant	70	1.0	tpm	58735
E-MTAB-6814	forebrain	infant	71	2.0	tpm	58735
E-MTAB-6814	forebrain	infant	72	2.0	tpm	58735
E-MTAB-6814	forebrain	infant	73	2.0	tpm	58735
E-MTAB-6814	forebrain	infant	74	3.0	tpm	58735
E-MTAB-6814	forebrain	infant	75	3.0	tpm	58735
E-MTAB-6814	forebrain	infant	76	3.0	tpm	58735
E-MTAB-6814	forebrain	infant	77	4.0	tpm	58735
E-MTAB-6814	forebrain	infant	78	4.0	tpm	58735
E-MTAB-6814	forebrain	infant	79	5.0	tpm	58735
E-MTAB-6814	forebrain	infant	80	6.0	tpm	58735
E-MTAB-6814	forebrain	infant	81	6.0	tpm	58735
E-MTAB-6814	forebrain	infant	82	7.0	tpm	58735
E-MTAB-6814	forebrain	infant	83	8.0	tpm	58735
E-MTAB-6814	forebrain	infant	84	9.0	tpm	58735
E-MTAB-6814	forebrain	infant	85	10.0	tpm	58735
E-MTAB-6814	forebrain	infant	86	11.0	tpm	58735
E-MTAB-6814	forebrain	infant	87	13.0	tpm	58735
E-MTAB-6814	forebrain	infant	88	14.0	tpm	58735
E-MTAB-6814	forebrain	infant	89	16.0	tpm	58735
E-MTAB-6814	forebrain	infant	90	18.0	tpm	58735
E-MTAB-6814	forebrain	infant	91	21.0	tpm	58735
E-MTAB-6814	forebrain	infant	92	23.0	tpm	58735
E-MTAB-6814	forebrain	infant	93	27.0	tpm	58735
E-MTAB-6814	forebrain	infant	94	31.0	tpm	58735
E-MTAB-6814	forebrain	infant	95	37.0	tpm	58735
E-MTAB-6814	forebrain	infant	96	46.0	tpm	58735
E-MTAB-6814	forebrain	infant	97	59.0	tpm	58735
E-MTAB-6814	forebrain	infant	98	83.0	tpm	58735
E-MTAB-6814	forebrain	infant	99	144.0	tpm	58735
E-MTAB-6814	forebrain	infant	100	64439.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	0	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	1	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	2	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	3	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	4	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	5	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	6	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	7	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	8	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	9	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	10	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	11	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	12	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	13	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	14	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	15	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	16	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	17	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	18	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	19	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	20	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	21	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	22	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	23	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	24	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	25	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	26	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	27	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	28	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	29	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	30	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	31	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	32	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	33	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	34	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	35	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	36	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	37	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	38	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	39	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	40	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	41	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	42	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	43	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	44	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	45	0.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	46	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	47	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	48	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	49	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	50	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	51	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	52	0.1	tpm	58735
E-MTAB-6814	forebrain	middle adult	53	0.2	tpm	58735
E-MTAB-6814	forebrain	middle adult	54	0.2	tpm	58735
E-MTAB-6814	forebrain	middle adult	55	0.2	tpm	58735
E-MTAB-6814	forebrain	middle adult	56	0.2	tpm	58735
E-MTAB-6814	forebrain	middle adult	57	0.2	tpm	58735
E-MTAB-6814	forebrain	middle adult	58	0.3	tpm	58735
E-MTAB-6814	forebrain	middle adult	59	0.3	tpm	58735
E-MTAB-6814	forebrain	middle adult	60	0.3	tpm	58735
E-MTAB-6814	forebrain	middle adult	61	0.4	tpm	58735
E-MTAB-6814	forebrain	middle adult	62	0.4	tpm	58735
E-MTAB-6814	forebrain	middle adult	63	0.5	tpm	58735
E-MTAB-6814	forebrain	middle adult	64	0.6	tpm	58735
E-MTAB-6814	forebrain	middle adult	65	0.6	tpm	58735
E-MTAB-6814	forebrain	middle adult	66	0.7	tpm	58735
E-MTAB-6814	forebrain	middle adult	67	0.8	tpm	58735
E-MTAB-6814	forebrain	middle adult	68	0.9	tpm	58735
E-MTAB-6814	forebrain	middle adult	69	1.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	70	1.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	71	1.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	72	2.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	73	2.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	74	2.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	75	2.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	76	3.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	77	3.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	78	3.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	79	4.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	80	5.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	81	5.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	82	6.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	83	7.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	84	8.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	85	9.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	86	10.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	87	11.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	88	13.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	89	15.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	90	17.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	91	19.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	92	22.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	93	26.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	94	30.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	95	36.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	96	45.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	97	58.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	98	83.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	99	142.0	tpm	58735
E-MTAB-6814	forebrain	middle adult	100	74514.0	tpm	58735
E-MTAB-6814	forebrain	neonate	0	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	1	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	2	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	3	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	4	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	5	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	6	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	7	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	8	0.0	tpm	58735
E-MTAB-6814	forebrain	neonate	9	0.0	tpm	58735
